servicios_e_infraestructura_urbana;db_concordia_catalogo;catalogo;sig_mensulas_cfi;;mensulas_cfi;Mensulas CFI;orden:203,ménsula,nivelación,altimetría;;4326;gid;;;;Red de puntos fijos altimétricos de la ciudad de Concordia (Fuente: Consejo Federal de Inversiones 1988);mensulas_CFI;
servicios_e_infraestructura_urbana;db_concordia_catalogo;catalogo;sig_pavimento_y_cordon_cuneta;;pavimento_y_cordon_cuneta;Pavimento y cordón cuneta;orden:204,pavimento,cordón,construcción;;4326;gid;;;;Clasificación de las calles de acuerdo al tipo de superficie de rodadura (Fuente: Dirección de Ingeniería del Municipio de Concordia);pavimento_y_cordon_cuneta;
servicios_e_infraestructura_urbana;db_concordia_catalogo;catalogo;sig_recoleccion_residuos;;recoleccion_residuos;Recoleccion de residuos;orden:205,servicios,residuos,basura;;4326;gid;;;;Días y horarios asignados a la recolección de residuos (Fuente: Secretaría de Servicios Públicos de Concordia);recoleccion_residuos;
seguridad;db_concordia_catalogo;catalogo;sig_bomberos;;bomberos;Bomberos;orden:300,bomberos,incendio,fuego;;4326;gid;;;;Cuarteles de bomberos de la ciudad de Concordia;cuartel_bomberos_visor;bomberos_visor.svg
seguridad;db_concordia_catalogo;catalogo;sig_comisarias;;comisarias;Comisarias;orden:301,seguridad,control,policia;;4326;gid;;;;Comisarías de la ciudad de Concordia;edificio_seguridad_visor;edificio_seguridad_visor.svg
salud_y_desarrollo_social;db_concordia_catalogo;catalogo;sig_hospitales_sanatorios_centros_salud;;hospitales_sanatorios_centros_salud;Hospitales, Sanatorios y Centros de salud;orden:400,salud, medicina, hospitales;;4326;gid;;;;Hospitales, sanatorios y centros de salud del éjido de Concordia.;edificio_salud_visor;edificio_salud_visor.svg
instituciones_publicas;db_concordia_catalogo;catalogo;sig_correo;;correo;Correo;orden:500,correo,postales,encomiendas;;4326;gid;;;;Empresas de correo postal y encomiendas de la ciudad de Concordia.;edificio_comunicaciones;edificio_comunicaciones.svg
instituciones_publicas;db_concordia_catalogo;catalogo;sig_edificios_publicos;;edificios_publicos;Edificios públicos;orden:501,edificios,construcción;;4326;gid;;;;Edificios públicos de la ciudad de Concordia.;edificio_gubernamental_visor;edificio_gubernamental_visor.svg
instituciones_publicas;db_concordia_catalogo;catalogo;sig_iglesias_parroquias_y_templos;;iglesias_parroquias_y_templos;Iglesias, parroquias y templos;orden:502,religion,iglesia, capilla,templo;;4326;gid;;;;Iglesias, parroquias y templos de otros cultos de la ciudad de Concordia.;edificio_religioso;
instituciones_publicas;db_concordia_catalogo;catalogo;sig_bancos;;bancos;Bancos;orden:503,banco,moneda,cajero;;4326;gid;;;;Entidades bancarias de la ciudad de Concordia.;bancos;bancos.svg
cultura_y_educacion;db_concordia_catalogo;catalogo;sig_escuelas_cdi;;escuelas_cdi;Escuelas y Centros de Desarrollo Infantil;orden:600,educación,escuela,colegio;;4326;gid;;;;Escuelas y  Centros de Desarrollo Infantil (CDI) de la ciudad de Concordia.;edificio_educativo_visor;edificio_educativo_visor.svg
movilidad_urbana_y_transporte;db_concordia_catalogo;catalogo;sig_calles;;calles;Calles;orden:700,calles,calle,camino,ruta;;4326;gid;;;;Calles de la ciudad de Concordia (Fuente: Dirección de Catastro);calles_concordia;
movilidad_urbana_y_transporte;db_concordia_catalogo;catalogo;sig_ferrocarril_concordia;;ferrocarril_concordia;Ferrocarril;orden:701,vias, tren ferrocarril;;4326;gid;;;;Red ferroviaria de la ciudad de Concordia (Fuente: IGN);lineas_de_transporte_ferroviario_visor;
movilidad_urbana_y_transporte;db_concordia_catalogo;catalogo;sig_aeropuertos;;aeropuertos;Aeropuertos;orden:702,aeronaves,avion,pista,embarque;;4326;gid;;;;Aeropuertos y aeródromos de la ciudad de Concordia.;aeropuerto_puntos_visor;aeropuerto_visor.svg
movilidad_urbana_y_transporte;db_concordia_catalogo;catalogo;sig_motomandados;;motomandados;Motomandados;orden:703,motomando,delivery,cadeteria;;4326;gid;;;;Empresas de mensajería y cadetería de la ciudad de Concordia.;motomandados;motomandados.svg
