concordia;v_calidad_conexiones_servicios_basicos;polygon_concordia;
concordia;v_calidad_materiales_viviendas_particulares_habitadas;polygon_concordia;
concordia;v_condicion_ocupacion_viviendas_particulares;polygon_concordia;
concordia;fraccion_censal;polygon_concordia;
concordia;radio_censal;polygon_concordia;
concordia;barrios;polygon_concordia;
concordia;manzanas;polygon_concordia;
concordia;parcelas;polygon_concordia;
concordia;luminarias;line_concordia;
concordia;medidores_alumbrado;point_concordia;
concordia;medidores_reparticion;point_concordia;
concordia;mensulas_cfi;point_concordia;
concordia;pavimento_y_cordon_cuneta;line_concordia;
concordia;recoleccion_residuos;polygon_concordia;
concordia;bomberos;point_concordia;
concordia;comisarias;point_concordia;
concordia;hospitales_sanatorios_centros_salud;point_concordia;
concordia;correo;point_concordia;
concordia;edificios_publicos;point_concordia;
concordia;iglesias_parroquias_y_templos;point_concordia;
concordia;bancos;point_concordia;
concordia;escuelas_cdi;point_concordia;
concordia;calles;line_concordia;
concordia;ferrocarril_concordia;line_concordia;
concordia;aeropuertos;point_concordia;
concordia;motomandados;point_concordia;
concordia;remiserias;point_concordia;
concordia;cocheras_y_estacionamientos;point_concordia;
concordia;terminal_omnibus;point_concordia;
concordia;estaciones_de_servicio;point_concordia;
concordia;corralones;point_concordia;
concordia;canteras;point_concordia;
concordia;negocios_mayoristas;point_concordia;
concordia;electrodomesticos;point_concordia;
concordia;parque_industrial;point_concordia;
concordia;turismo_termas_hoteles;point_concordia;
concordia;espacios_recreativos;point_concordia;
concordia;autodromo;point_concordia;
